notification_id,signal_id,sent_at,notification_status,symbol,side,strategy_family,strategy_version,score,market_regime,entry_price,stop_price,take_profit_price,reward_risk,source_data_timestamp,entry_time,paper_entry_price,entry_fill_price,paper_stop_price,paper_take_profit_price,exit_time,exit_price,exit_reason,gross_pnl_usdt,fees_usdt,funding_usdt,slippage_usdt,net_pnl_usdt,r_multiple,holding_hours,time_since_previous_same_symbol_hours,mfe_pct,mae_pct,failure_set_classification
9e9482ef-ac04-407b-a185-2f3cd907fe7d,2c30072c-eecf-40b5-8c8f-b7cb2b25afea,2026-08-13 12:02:07.889+00,SENT,EPICUSDT,SHORT,TREND,rules-profit-oriented-v4,72.927,BEAR,0.327,0.3363,0.3085,2.000,2026-08-13 11:59:59.999+00,2026-08-13 11:59:59.999+00,0.327000000000,0.326934600000,0.336300000000,0.308500000000,2026-08-13 13:14:59.999+00,0.336367260000,STOP_LOSS,-50.71280996,1.42644392,-1.15528249,0.71321996,-53.29453636,-1.06589947,1.250000,0.999568,NOT_AVAILABLE,NOT_AVAILABLE,KNOWN_FAILURE_AUDIT
0e73d65d-a0cc-4d55-97e5-81452d762ce9,bd5dc71a-aa0b-4e1a-9d63-c79b71131823,2026-08-13 14:02:06.946+00,SENT,ONEUSDT,SHORT,TREND,rules-profit-oriented-v4,78.008,BEAR,0.000789,0.000812,0.000743,2.000,2026-08-13 13:59:59.999+00,2026-08-13 13:59:59.999+00,0.000789000000,0.000788842200,0.000812000000,0.000743000000,2026-08-13 16:44:59.999+00,0.000743148600,TAKE_PROFIT,99.33391106,1.33216589,-2.87342625,0.66608694,95.12831892,1.90256642,2.750000,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,KNOWN_FAILURE_AUDIT
367c2a88-ffd3-47a4-8bf0-25107ace596d,4ce63153-9fea-48dc-95df-04178e4c6692,2026-08-13 17:02:06.824+00,SENT,BLESSUSDT,SHORT,TREND,rules-profit-oriented-v4,75.262,BEAR,0.009442,0.009686,0.008955,2.000,2026-08-13 16:59:59.999+00,2026-08-13 16:59:59.999+00,0.009442000000,0.009440111600,0.009686000000,0.008955000000,2026-08-13 17:29:59.999+00,0.009687937200,STOP_LOSS,-50.78392630,1.56787260,0.00000000,0.78393430,-52.35179890,-1.04703615,0.500000,8.999719,NOT_AVAILABLE,NOT_AVAILABLE,KNOWN_FAILURE_AUDIT
32f8d2e7-b8dd-4c4a-8d64-74b13022dfbf,18804fc5-5ef7-4654-8479-a9584e28be25,2026-08-13 18:02:10.378+00,SENT,KAITOUSDT,SHORT,TREND,rules-profit-oriented-v4,74.659,BEAR,0.4464,0.4658,0.4077,2.000,2026-08-13 17:59:59.999+00,2026-08-13 17:59:59.999+00,0.446400000000,0.446310720000,0.465800000000,0.407700000000,2026-08-14 01:59:59.999+00,0.423184620000,SIGNAL_REPLACED,59.60289753,0.89638014,0.00000000,0.44819247,58.70651739,1.17413927,8.000000,13.000888,NOT_AVAILABLE,NOT_AVAILABLE,KNOWN_FAILURE_AUDIT
9865d835-fba4-4d59-93ef-867958ffccbc,d0ad42d8-70df-4b3d-ab9f-19a276a14577,2026-08-14 02:02:10.536+00,SENT,KAITOUSDT,SHORT,TREND,rules-profit-oriented-v4,75.664,BEAR,0.4231,0.4336,0.4021,2.000,2026-08-14 01:59:59.999+00,2026-08-14 01:59:59.999+00,0.423100000000,0.423015380000,0.433600000000,0.402100000000,2026-08-14 07:14:59.999+00,0.402180420000,TAKE_PROFIT,98.48685592,1.56028022,-1.88543690,0.78014408,95.04113880,1.91485869,5.250000,8.000044,NOT_AVAILABLE,NOT_AVAILABLE,KNOWN_FAILURE_AUDIT
b7f9010e-c611-4d2c-b821-5f6fd4d5e54b,2c0a3bf3-c4a3-4dc0-99ab-bb5b0ed89666,2026-08-14 08:02:09.044+00,SENT,BICOUSDT,SHORT,TREND,rules-profit-oriented-v4,75.363,BEAR,0.02748,0.02828,0.02589,2.000,2026-08-14 07:59:59.999+00,2026-08-14 07:59:59.999+00,0.027480000000,0.027474504000,0.028280000000,0.025890000000,2026-08-14 08:29:59.999+00,0.028285656000,STOP_LOSS,-50.69700000,1.39400400,-3.45507342,0.69700000,-55.54607742,-1.11092155,0.500000,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,KNOWN_FAILURE_AUDIT
e6a3cece-1041-48e8-8ebf-de0fab03a6ea,bb99d7c3-446c-4c03-ba71-f00772d70c67,2026-08-14 09:02:08.557+00,SENT,1000BONKUSDT,SHORT,TREND,rules-profit-oriented-v4,75.905,BEAR,0.002302,0.002333,0.00224,2.000,2026-08-14 08:59:59.999+00,2026-08-14 08:59:59.999+00,0.002302000000,0.002301539600,0.002333000000,0.002240000000,2026-08-14 11:29:59.999+00,0.002333466600,STOP_LOSS,-27.73846494,1.61077404,0.00000000,0.80538594,-29.34923898,-1.08970976,2.500000,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,KNOWN_FAILURE_AUDIT
6a84ec76-2ba1-4b31-9d9b-758fd8cf4300,54f18091-56d5-465c-bc0b-d9ee48fcf959,2026-08-14 12:02:07.445+00,SENT,ALLOUSDT,SHORT,TREND,rules-profit-oriented-v4,78.454,BEAR,0.26844,0.27638,0.25256,2.000,2026-08-14 11:59:59.999+00,2026-08-14 11:59:59.999+00,0.268440000000,0.268386312000,0.276380000000,0.252560000000,2026-08-14 13:14:59.999+00,0.276435276000,STOP_LOSS,-50.68432631,1.37229662,-0.00642211,0.68614631,-52.06304503,-1.04129880,1.250000,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,KNOWN_FAILURE_AUDIT
86bb45e4-3afe-4592-b421-cbcf2c78e78b,a4548aed-5b79-42ca-ac02-0b181d7655c1,2026-08-14 14:02:08.977+00,SENT,ONEUSDT,SHORT,TREND,rules-profit-oriented-v4,72.140,BEAR,0.000642,0.000661,0.000604,2.000,2026-08-14 13:59:59.999+00,2026-08-14 13:59:59.999+00,0.000642000000,0.000641871600,0.000661000000,0.000604000000,2026-08-14 14:59:59.999+00,0.000642128400,SIGNAL_REPLACED,-0.67578923,1.35157846,0.00000000,0.67578923,-2.02736769,-0.04054737,1.000000,24.000564,NOT_AVAILABLE,NOT_AVAILABLE,KNOWN_FAILURE_AUDIT
46767955-c35b-45da-9c23-088e2ce69db1,c444b6b0-6493-4cc2-b83c-869e88dcc740,2026-08-14 15:02:10.049+00,SENT,ONEUSDT,SHORT,TREND,rules-profit-oriented-v4,73.974,BEAR,0.000642,0.000661,0.000604,2.000,2026-08-14 14:59:59.999+00,2026-08-14 14:59:59.999+00,0.000642000000,0.000641871600,0.000661000000,0.000604000000,2026-08-14 15:59:59.999+00,0.000641128200,SIGNAL_REPLACED,1.95631509,1.35052562,0.00000000,0.67526291,0.60578947,0.01211579,1.000000,1.000298,NOT_AVAILABLE,NOT_AVAILABLE,KNOWN_FAILURE_AUDIT
3dabd84e-a4ad-4b41-9a66-3ddd0c6279bf,5ebbeccb-c8d9-448e-ba0f-27777da6a298,2026-08-14 16:02:08.063+00,SENT,ONEUSDT,SHORT,TREND,rules-profit-oriented-v4,75.891,BEAR,0.000641,0.000661,0.000601,2.000,2026-08-14 15:59:59.999+00,2026-08-14 15:59:59.999+00,0.000641000000,0.000640871800,0.000661000000,0.000601000000,2026-08-14 20:14:59.999+00,0.000661132200,STOP_LOSS,-50.65097974,1.30200348,0.08010894,0.65099974,-51.87287428,-1.03745790,4.250000,0.999448,NOT_AVAILABLE,NOT_AVAILABLE,KNOWN_FAILURE_AUDIT
